region,calibration_year,calibration_end,prediction_year,train_start,train_end,prediction_start,prediction_end,n_calibration_rows,n_prediction_rows,fit_MAE,fit_MAPE,fit_Bias,fit_RMSE,pred_year_MAE,pred_year_MAPE,pred_year_Bias,pred_year_RMSE,export_path
24,2010,2010-12-31,2011,1975-01-01,2010-12-31,2011-01-01,2011-12-31,13149,365,,,,,2.2914018630981445,22.051956176757812,0.6147980093955994,2.8782107830047607,../Outputs/lstm_rolling_exports/lstm_region_24_calib_2010_predict_2011.pkl
24,2011,2011-12-31,2012,1975-01-01,2011-12-31,2012-01-01,2012-12-31,13514,366,,,,,2.64581561088562,25.5148868560791,0.4135662913322449,3.280498504638672,../Outputs/lstm_rolling_exports/lstm_region_24_calib_2011_predict_2012.pkl
24,2012,2012-12-31,2013,1975-01-01,2012-12-31,2013-01-01,2013-12-31,13880,365,,,,,2.4392080307006836,22.619129180908203,0.8346906900405884,3.090427875518799,../Outputs/lstm_rolling_exports/lstm_region_24_calib_2012_predict_2013.pkl
24,2013,2013-12-31,2014,1975-01-01,2013-12-31,2014-01-01,2014-12-31,14245,365,,,,,1.9614267349243164,16.579017639160156,0.6290692687034607,2.438596725463867,../Outputs/lstm_rolling_exports/lstm_region_24_calib_2013_predict_2014.pkl
24,2014,2014-12-31,2015,1975-01-01,2014-12-31,2015-01-01,2015-12-31,14610,365,,,,,2.30987286567688,20.989049911499023,0.5549243092536926,2.8882226943969727,../Outputs/lstm_rolling_exports/lstm_region_24_calib_2014_predict_2015.pkl
24,2015,2015-12-31,2016,1975-01-01,2015-12-31,2016-01-01,2016-12-31,14975,366,,,,,2.2358546257019043,19.502403259277344,0.6201225519180298,2.7797281742095947,../Outputs/lstm_rolling_exports/lstm_region_24_calib_2015_predict_2016.pkl
24,2016,2016-12-31,2017,1975-01-01,2016-12-31,2017-01-01,2017-12-31,15341,365,,,,,2.5582008361816406,23.335512161254883,0.6552421450614929,3.116539239883423,../Outputs/lstm_rolling_exports/lstm_region_24_calib_2016_predict_2017.pkl
24,2017,2017-12-31,2018,1975-01-01,2017-12-31,2018-01-01,2018-12-31,15706,365,,,,,2.6285762786865234,23.799663543701172,0.6843221187591553,3.2734134197235107,../Outputs/lstm_rolling_exports/lstm_region_24_calib_2017_predict_2018.pkl
24,2018,2018-12-31,2019,1975-01-01,2018-12-31,2019-01-01,2019-12-31,16071,365,,,,,2.34444260597229,20.955698013305664,0.7037103772163391,2.910196542739868,../Outputs/lstm_rolling_exports/lstm_region_24_calib_2018_predict_2019.pkl
24,2019,2019-12-31,2020,1975-01-01,2019-12-31,2020-01-01,2020-12-31,16436,366,,,,,2.5168063640594482,22.5047607421875,0.720210075378418,3.0446460247039795,../Outputs/lstm_rolling_exports/lstm_region_24_calib_2019_predict_2020.pkl
24,2020,2020-12-31,2021,1975-01-01,2020-12-31,2021-01-01,2021-12-31,16802,365,,,,,2.532893180847168,22.488170623779297,0.7344786524772644,3.0854756832122803,../Outputs/lstm_rolling_exports/lstm_region_24_calib_2020_predict_2021.pkl
24,2021,2021-12-31,2022,1975-01-01,2021-12-31,2022-01-01,2022-12-31,17167,365,,,,,2.474681854248047,21.42603302001953,0.8156760931015015,3.0789732933044434,../Outputs/lstm_rolling_exports/lstm_region_24_calib_2021_predict_2022.pkl
24,2022,2022-12-31,2023,1975-01-01,2022-12-31,2023-01-01,2023-12-31,17532,365,,,,,2.3894827365875244,19.760845184326172,0.7325906157493591,2.9437694549560547,../Outputs/lstm_rolling_exports/lstm_region_24_calib_2022_predict_2023.pkl
24,2023,2023-12-31,2024,1975-01-01,2023-12-31,2024-01-01,2024-12-31,17897,366,,,,,2.404360294342041,20.548667907714844,0.7318439483642578,2.967226028442383,../Outputs/lstm_rolling_exports/lstm_region_24_calib_2023_predict_2024.pkl
52,2010,2010-12-31,2011,1975-01-01,2010-12-31,2011-01-01,2011-12-31,13149,365,,,,,1.9922590255737305,17.545913696289062,0.41664448380470276,2.575080156326294,../Outputs/lstm_rolling_exports/lstm_region_52_calib_2010_predict_2011.pkl
52,2011,2011-12-31,2012,1975-01-01,2011-12-31,2012-01-01,2012-12-31,13514,366,,,,,2.457797050476074,21.337303161621094,0.2540823519229889,3.139869451522827,../Outputs/lstm_rolling_exports/lstm_region_52_calib_2011_predict_2012.pkl
52,2012,2012-12-31,2013,1975-01-01,2012-12-31,2013-01-01,2013-12-31,13880,365,,,,,2.4553253650665283,20.734264373779297,0.5478262305259705,2.92671799659729,../Outputs/lstm_rolling_exports/lstm_region_52_calib_2012_predict_2013.pkl
52,2013,2013-12-31,2014,1975-01-01,2013-12-31,2014-01-01,2014-12-31,14245,365,,,,,1.8731796741485596,15.24572467803955,0.22935816645622253,2.337031364440918,../Outputs/lstm_rolling_exports/lstm_region_52_calib_2013_predict_2014.pkl
52,2014,2014-12-31,2015,1975-01-01,2014-12-31,2015-01-01,2015-12-31,14610,365,,,,,2.1663928031921387,17.613300323486328,0.6462117433547974,2.6862361431121826,../Outputs/lstm_rolling_exports/lstm_region_52_calib_2014_predict_2015.pkl
52,2015,2015-12-31,2016,1975-01-01,2015-12-31,2016-01-01,2016-12-31,14975,366,,,,,2.094318389892578,16.998071670532227,0.6182002425193787,2.5911409854888916,../Outputs/lstm_rolling_exports/lstm_region_52_calib_2015_predict_2016.pkl
52,2016,2016-12-31,2017,1975-01-01,2016-12-31,2017-01-01,2017-12-31,15341,365,,,,,2.589228630065918,20.961347579956055,0.9019644856452942,3.1684608459472656,../Outputs/lstm_rolling_exports/lstm_region_52_calib_2016_predict_2017.pkl
52,2017,2017-12-31,2018,1975-01-01,2017-12-31,2018-01-01,2018-12-31,15706,365,,,,,2.3153457641601562,19.755706787109375,0.07373249530792236,2.907985210418701,../Outputs/lstm_rolling_exports/lstm_region_52_calib_2017_predict_2018.pkl
52,2018,2018-12-31,2019,1975-01-01,2018-12-31,2019-01-01,2019-12-31,16071,365,,,,,2.192687749862671,18.514341354370117,0.4917234778404236,2.756377696990967,../Outputs/lstm_rolling_exports/lstm_region_52_calib_2018_predict_2019.pkl
52,2019,2019-12-31,2020,1975-01-01,2019-12-31,2020-01-01,2020-12-31,16436,366,,,,,2.389636993408203,19.83380889892578,0.4841781258583069,2.855473518371582,../Outputs/lstm_rolling_exports/lstm_region_52_calib_2019_predict_2020.pkl
52,2020,2020-12-31,2021,1975-01-01,2020-12-31,2021-01-01,2021-12-31,16802,365,,,,,2.5499327182769775,20.85676383972168,0.9789769649505615,3.0293691158294678,../Outputs/lstm_rolling_exports/lstm_region_52_calib_2020_predict_2021.pkl
52,2021,2021-12-31,2022,1975-01-01,2021-12-31,2022-01-01,2022-12-31,17167,365,,,,,2.523975133895874,20.141565322875977,0.9302465915679932,3.22784423828125,../Outputs/lstm_rolling_exports/lstm_region_52_calib_2021_predict_2022.pkl
52,2022,2022-12-31,2023,1975-01-01,2022-12-31,2023-01-01,2023-12-31,17532,365,,,,,2.277221918106079,18.311010360717773,0.5489407181739807,2.744899272918701,../Outputs/lstm_rolling_exports/lstm_region_52_calib_2022_predict_2023.pkl
52,2023,2023-12-31,2024,1975-01-01,2023-12-31,2024-01-01,2024-12-31,17897,366,,,,,2.1241378784179688,17.08574104309082,0.5500701069831848,2.688208818435669,../Outputs/lstm_rolling_exports/lstm_region_52_calib_2023_predict_2024.pkl
32,2010,2010-12-31,2011,1978-01-01,2010-12-31,2011-01-01,2011-12-31,12053,365,,,,,2.2459685802459717,25.463703155517578,0.5382295250892639,2.8626246452331543,../Outputs/lstm_rolling_exports/lstm_region_32_calib_2010_predict_2011.pkl
32,2011,2011-12-31,2012,1978-01-01,2011-12-31,2012-01-01,2012-12-31,12418,366,,,,,2.4845690727233887,24.72513198852539,0.5716605186462402,3.182866334915161,../Outputs/lstm_rolling_exports/lstm_region_32_calib_2011_predict_2012.pkl
32,2012,2012-12-31,2013,1978-01-01,2012-12-31,2013-01-01,2013-12-31,12784,365,,,,,2.471370220184326,31.00624656677246,0.5902860164642334,3.091240644454956,../Outputs/lstm_rolling_exports/lstm_region_32_calib_2012_predict_2013.pkl
32,2013,2013-12-31,2014,1978-01-01,2013-12-31,2014-01-01,2014-12-31,13149,365,,,,,1.928240418434143,18.300689697265625,0.6613053679466248,2.374706745147705,../Outputs/lstm_rolling_exports/lstm_region_32_calib_2013_predict_2014.pkl
32,2014,2014-12-31,2015,1978-01-01,2014-12-31,2015-01-01,2015-12-31,13514,365,,,,,2.182515859603882,21.508501052856445,0.5978831052780151,2.6654958724975586,../Outputs/lstm_rolling_exports/lstm_region_32_calib_2014_predict_2015.pkl
32,2015,2015-12-31,2016,1978-01-01,2015-12-31,2016-01-01,2016-12-31,13879,366,,,,,2.212444305419922,21.5140323638916,0.7665746212005615,2.7844245433807373,../Outputs/lstm_rolling_exports/lstm_region_32_calib_2015_predict_2016.pkl
32,2016,2016-12-31,2017,1978-01-01,2016-12-31,2017-01-01,2017-12-31,14245,365,,,,,2.5170767307281494,22.867145538330078,1.2256429195404053,3.0869269371032715,../Outputs/lstm_rolling_exports/lstm_region_32_calib_2016_predict_2017.pkl
32,2017,2017-12-31,2018,1978-01-01,2017-12-31,2018-01-01,2018-12-31,14610,365,,,,,2.5517280101776123,25.631296157836914,0.5547143220901489,3.1935625076293945,../Outputs/lstm_rolling_exports/lstm_region_32_calib_2017_predict_2018.pkl
32,2018,2018-12-31,2019,1978-01-01,2018-12-31,2019-01-01,2019-12-31,14975,365,,,,,2.253122091293335,23.166399002075195,0.729114830493927,2.8186395168304443,../Outputs/lstm_rolling_exports/lstm_region_32_calib_2018_predict_2019.pkl
32,2019,2019-12-31,2020,1978-01-01,2019-12-31,2020-01-01,2020-12-31,15340,366,,,,,2.5169174671173096,23.826969146728516,1.011144757270813,3.0313427448272705,../Outputs/lstm_rolling_exports/lstm_region_32_calib_2019_predict_2020.pkl
32,2020,2020-12-31,2021,1978-01-01,2020-12-31,2021-01-01,2021-12-31,15706,365,,,,,2.411454439163208,23.11130714416504,1.2206783294677734,3.0240204334259033,../Outputs/lstm_rolling_exports/lstm_region_32_calib_2020_predict_2021.pkl
