region,year,contract,itype,model,timing,Y_actual,Y_pred,delta,delta_sq
52,2024,November,HDD,Alaton,mid,242.075,257.60001444746626,0.06413307630885584,0.0041130514768375264
52,2024,November,HDD,Benth,mid,242.075,241.11195695344512,-0.0039782837821124555,1.5826741851018984e-05
52,2005,December,HDD,HBA,180,421.7776785714286,350.8300178571429,-0.16821103704346616,0.028294952983238343
52,2005,December,HDD,Alaton,180,421.7776785714286,346.51282471520335,-0.17844674500355065,0.03184324080236223
52,2005,December,HDD,Benth,180,421.7776785714286,327.7930034944649,-0.22282989321599972,0.04965316131065384
52,2005,December,HDD,HBA,mid,421.7776785714286,354.7950714285714,-0.15881022288739638,0.025220686893544515
52,2005,December,HDD,Alaton,mid,421.7776785714286,365.16836345114996,-0.13421600524716198,0.018013936064506214
52,2005,December,HDD,Benth,mid,421.7776785714286,359.3363976982489,-0.14804311381453347,0.021916763547902913
52,2006,December,HDD,HBA,180,363.59642857142853,354.7989017857143,-0.02419585588417287,0.0005854394419676629
52,2006,December,HDD,Alaton,180,363.59642857142853,346.1410159764828,-0.04800765690556457,0.0023047351215624017
52,2006,December,HDD,Benth,180,363.59642857142853,327.51684879731533,-0.09922974193082693,0.009846541683658512
52,2006,December,HDD,HBA,mid,363.59642857142853,317.419625,-0.12700015716011662,0.01612903991869432
52,2006,December,HDD,Alaton,mid,363.59642857142853,327.46064465443305,-0.0993843202997705,0.009877243121447374
52,2006,December,HDD,Benth,mid,363.59642857142853,321.02047509517274,-0.11709673179006967,0.013711644595915513
52,2007,December,HDD,HBA,180,388.34761904761905,356.5637232142857,-0.08184393124716449,0.0066984290819905885
52,2007,December,HDD,Alaton,180,388.34761904761905,345.1243214107013,-0.11130053466767281,0.012387809017309837
52,2007,December,HDD,Benth,180,388.34761904761905,326.6700511683798,-0.15882051248439957,0.02522395518580732
52,2007,December,HDD,HBA,mid,388.34761904761905,338.2313511904762,-0.12905001961914342,0.0166539075637013
52,2007,December,HDD,Alaton,mid,388.34761904761905,366.5254578830451,-0.05619233927091013,0.0031575789927370686
52,2007,December,HDD,Benth,mid,388.34761904761905,354.362284066627,-0.08751266472120373,0.007658466486605815
52,2008,December,HDD,HBA,180,412.6214285714285,358.8836041666667,-0.13023517608092255,0.0169612010888289
52,2008,December,HDD,Alaton,180,412.6214285714285,346.2487729583648,-0.1608560559805585,0.025874670745620568
52,2008,December,HDD,Benth,180,412.6214285714285,325.58136789582426,-0.21094411159631965,0.04449741821716056
52,2008,December,HDD,HBA,mid,412.6214285714285,389.160875,-0.05685733204078445,0.0032327562067960137
52,2008,December,HDD,Alaton,mid,412.6214285714285,392.6522107823763,-0.048395978507925104,0.0023421707357395485
52,2008,December,HDD,Benth,mid,412.6214285714285,385.78908880308654,-0.06502895368580462,0.004228764817470522
52,2009,December,HDD,HBA,180,389.10863095238096,363.4646755952381,-0.06590436016383606,0.004343384688604622
52,2009,December,HDD,Alaton,180,389.10863095238096,343.65586265013695,-0.11681254201685007,0.013645169972438363
52,2009,December,HDD,Benth,180,389.10863095238096,325.2695898036331,-0.1640648293832384,0.02691726824055113
52,2009,December,HDD,HBA,mid,389.10863095238096,355.59566666666666,-0.08612752743029135,0.007417950981255589
52,2009,December,HDD,Alaton,mid,389.10863095238096,388.98857501271755,-0.0003085409320517196,9.519750675134386e-08
52,2009,December,HDD,Benth,mid,389.10863095238096,374.50050929437583,-0.03754252796256496,0.0014094414058199718
52,2010,December,HDD,HBA,180,478.0883928571428,366.8451071428572,-0.23268351078233793,0.05414161618999437
52,2010,December,HDD,Alaton,180,478.0883928571428,343.7624093804072,-0.28096474518860254,0.07894118803889635
52,2010,December,HDD,Benth,180,478.0883928571428,323.1912064435675,-0.3239927777536737,0.10497132003654139
52,2010,December,HDD,HBA,mid,478.0883928571428,440.1039553571429,-0.07945065822033039,0.006312407091643752
52,2010,December,HDD,Alaton,mid,478.0883928571428,461.08838462318295,-0.035558295260767044,0.001264392361851888
52,2010,December,HDD,Benth,mid,478.0883928571428,447.7102925154379,-0.06354076107173379,0.00403742831757516
52,2011,December,HDD,HBA,180,289.2635714285715,370.31202678571424,0.28018894656134136,0.0785058457751542
52,2011,December,HDD,Alaton,180,289.2635714285715,342.44012832890286,0.18383426795745825,0.03379503807545456
52,2011,December,HDD,Benth,180,289.2635714285715,323.5041630963826,0.11837159964080113,0.01401183560152211
52,2011,December,HDD,HBA,mid,289.2635714285715,323.82556250000005,0.11948269497171383,0.01427611439770361
52,2011,December,HDD,Alaton,mid,289.2635714285715,302.291238118734,0.04503735685009841,0.002028363512043106
52,2011,December,HDD,Benth,mid,289.2635714285715,298.6548788503162,0.03246626381387863,0.0010540582860323652
52,2012,December,HDD,HBA,180,312.4691071428572,364.59270535714285,0.16681200484390724,0.027826244960043732
52,2012,December,HDD,Alaton,180,312.4691071428572,343.88910824455877,0.10055394400105203,0.010111095654166707
52,2012,December,HDD,Benth,180,312.4691071428572,321.65004011872765,0.029381890132495717,0.0008632954677580491
52,2012,December,HDD,HBA,mid,312.4691071428572,383.2382946428571,0.22648378954033715,0.051294906924551735
52,2012,December,HDD,Alaton,mid,312.4691071428572,356.42611095146265,0.14067631904650607,0.019789826740474366
52,2012,December,HDD,Benth,mid,312.4691071428572,352.84979373863735,0.1292309725112076,0.016700644256192495
52,2013,December,HDD,HBA,180,347.4192857142857,362.6761607142857,0.043914876425562306,0.001928516371472408
52,2013,December,HDD,Alaton,180,347.4192857142857,341.8114133617262,-0.01614151137588656,0.0002605483894978752
52,2013,December,HDD,Benth,180,347.4192857142857,320.9923899237711,-0.07606628899769206,0.0057860803218804085
52,2013,December,HDD,HBA,mid,347.4192857142857,387.86987500000004,0.11643161721016405,0.01355632148617417
52,2013,December,HDD,Alaton,mid,347.4192857142857,372.4932733228046,0.07217212353933487,0.005208815416177015
52,2013,December,HDD,Benth,mid,347.4192857142857,367.06681189011465,0.05655277926046651,0.0031982168420830507
52,2014,December,HDD,HBA,180,352.91964285714283,364.63962499999997,0.03320864219394336,0.0011028139163653551
52,2014,December,HDD,Alaton,180,352.91964285714283,341.59903769191607,-0.0320770050473195,0.0010289342528057607
52,2014,December,HDD,Benth,180,352.91964285714283,319.5377255045199,-0.09458787015189024,0.00894686517987085
52,2014,December,HDD,HBA,mid,352.91964285714283,366.77891964285715,0.0392703468515193,0.0015421601418386317
52,2014,December,HDD,Alaton,mid,352.91964285714283,364.28352508091723,0.03219963086150562,0.0010368162276172248
52,2014,December,HDD,Benth,mid,352.91964285714283,357.0138683794013,0.011601013446326485,0.0001345835129818479
52,2015,December,HDD,HBA,180,241.56184523809523,368.22310714285715,0.52434299704872,0.274935578554034
52,2015,December,HDD,Alaton,180,241.56184523809523,340.92238269385734,0.4113254614271864,0.1691886352182878
52,2015,December,HDD,Benth,180,241.56184523809523,319.59343789205025,0.3230294609525078,0.10434803264326775
52,2015,December,HDD,HBA,mid,241.56184523809523,331.8029375,0.3735734514403907,0.13955712362108597
52,2015,December,HDD,Alaton,mid,241.56184523809523,308.4080781940391,0.2767251297077025,0.07657679741174478
52,2015,December,HDD,Benth,mid,241.56184523809523,304.78694357833405,0.2617346223610813,0.06850501254249784
52,2016,December,HDD,HBA,180,366.76250000000005,360.7561994047619,-0.016376539573261018,0.00026819104839458416
52,2016,December,HDD,Alaton,180,366.76250000000005,340.25545724010004,-0.07227304525380866,0.005223393070259075
52,2016,December,HDD,Benth,180,366.76250000000005,318.22279171490084,-0.1323464320509845,0.01751557807662586
52,2016,December,HDD,HBA,mid,366.76250000000005,347.6669404761905,-0.052065190753715344,0.0027107840882207657
52,2016,December,HDD,Alaton,mid,366.76250000000005,339.7215898792416,-0.07372866670054445,0.005435916293439973
52,2016,December,HDD,Benth,mid,366.76250000000005,333.5413037659273,-0.09057958824599774,0.008204661806814492
52,2017,December,HDD,HBA,180,346.66815476190476,356.8718244047619,0.029433536085439256,0.0008663330464928549
52,2017,December,HDD,Alaton,180,346.66815476190476,339.97947264702447,-0.019294192509473937,0.0003722658645926402
52,2017,December,HDD,Benth,180,346.66815476190476,317.05637742376877,-0.0854182218106352,0.007296272617290875
52,2017,December,HDD,HBA,mid,346.66815476190476,363.7483988095238,0.049269723258399435,0.002427505629959266
52,2017,December,HDD,Alaton,mid,346.66815476190476,361.27691231140886,0.04214046588599276,0.0017758188650885197
52,2017,December,HDD,Benth,mid,346.66815476190476,354.32828359479436,0.022096430628739616,0.0004882522465307022
52,2018,December,HDD,HBA,180,298.3294642857143,357.51773214285714,0.19839900158322069,0.0393621638292188
52,2018,December,HDD,Alaton,180,298.3294642857143,338.70802031010044,0.13534887048808228,0.01831931674239967
52,2018,December,HDD,Benth,180,298.3294642857143,315.66477121158425,0.058107927647628066,0.003376531255501978
52,2018,December,HDD,HBA,mid,298.3294642857143,324.99966369047615,0.08939847583817402,0.007992087482188584
52,2018,December,HDD,Alaton,mid,298.3294642857143,323.1477437519908,0.08319084246572322,0.006920716270156778
52,2018,December,HDD,Benth,mid,298.3294642857143,315.8686392428367,0.058791293039446045,0.003456416137250017
52,2019,December,HDD,HBA,180,311.55892857142857,354.74670535714284,0.13861832489840833,0.019215039997640692
52,2019,December,HDD,Alaton,180,311.55892857142857,338.6825706490498,0.08705782306412967,0.0075790645566653075
52,2019,December,HDD,Benth,180,311.55892857142857,313.6146433383256,0.006598157132979558,4.3535677551489024e-05
52,2019,December,HDD,HBA,mid,311.55892857142857,350.37104761904766,0.12457392643369858,0.015518663147108546
52,2019,December,HDD,Alaton,mid,311.55892857142857,330.2981008723406,0.06014647818579811,0.0036175988381546877
52,2019,December,HDD,Benth,mid,311.55892857142857,327.14003105804227,0.050010129891179,0.0025010130917325953
52,2020,December,HDD,HBA,180,331.75625,354.04944345238096,0.06719750856956254,0.0045155051579564304
52,2020,December,HDD,Alaton,180,331.75625,338.2558449862446,0.01959147713492835,0.0003838259763284203
52,2020,December,HDD,Benth,180,331.75625,313.7023591701755,-0.05441914306007656,0.0029614431313930785
52,2020,December,HDD,HBA,mid,331.75625,353.7753482142857,0.06637131392184982,0.004405151311712736
52,2020,December,HDD,Alaton,mid,331.75625,343.16244248510213,0.03438124371463118,0.001182069919364866
52,2020,December,HDD,Benth,mid,331.75625,337.71952094423233,0.0179748563719065,0.0003230954615906677
52,2021,December,HDD,HBA,180,331.96875,356.61288095238103,0.07423629770085598,0.005511027896330114
52,2021,December,HDD,Alaton,180,331.96875,338.1581238140236,0.018644447147581244,0.00034761540943895037
52,2021,December,HDD,Benth,180,331.96875,312.8991536053375,-0.05744395035575633,0.0032998074324745975
52,2021,December,HDD,HBA,mid,331.96875,347.9542232142858,0.048153548230927684,0.002318764207228279
52,2021,December,HDD,Alaton,mid,331.96875,351.0566059219385,0.05749895410920008,0.0033061297236518963
52,2021,December,HDD,Benth,mid,331.96875,342.6470910434457,0.03216670558131059,0.0010346969479547176
52,2022,December,HDD,HBA,180,368.95000000000005,350.941943452381,-0.04880893494408198,0.0023823121303756267
52,2022,December,HDD,Alaton,180,368.95000000000005,337.2624346266298,-0.08588579854552178,0.007376370391801951
52,2022,December,HDD,Benth,180,368.95000000000005,312.7020309312797,-0.15245417825916885,0.023242276468678432
52,2022,December,HDD,HBA,mid,368.95000000000005,412.2635982142857,0.11739693241438043,0.013782039740306605
52,2022,December,HDD,Alaton,mid,368.95000000000005,432.0612800328844,0.17105645760369786,0.029260311687925686
52,2022,December,HDD,Benth,mid,368.95000000000005,420.6263704584747,0.1400633431588959,0.019617740096846633
52,2023,December,HDD,HBA,180,285.09375000000006,354.717818452381,0.2442146432616671,0.05964079198342333
52,2023,December,HDD,Alaton,180,285.09375000000006,336.10484831426066,0.17892745216007225,0.032015033136494946
52,2023,December,HDD,Benth,180,285.09375000000006,311.3386193597162,0.09205697901029439,0.008474487384501782
52,2023,December,HDD,HBA,mid,285.09375000000006,324.7891607142857,0.13923634142904087,0.019386758774544443
52,2023,December,HDD,Alaton,mid,285.09375000000006,320.8431055837999,0.12539508699787297,0.01572392784320413
52,2023,December,HDD,Benth,mid,285.09375000000006,314.6749764186329,0.10375964544516623,0.010766064022906606
