region,year,model,30,60,90,120,180,270,360,365,ISL,IISL,mid90,-270,-180,-120,-90,-60,-30
44,2011,Alaton,,,,,,,,,,,,,,,,,
44,2011,Benth,,,,,,,,,,,,,,,,,
44,2011,XGB,,,,,,,,,,,,,,,,,
44,2011,RandomForest,,,,,,,,,,,,,,,,,
44,2011,SVM,3.672687969269061,3.1777220162264554,2.2693260115360556,1.661693218051934,1.118178201452077,0.8389562463621452,0.9364472619720898,0.947931288746454,0.7428605704142844,0.5157814034422643,0.5169181221526588,0.7850198509227007,0.8317315259754372,1.1509802601711312,1.4893751769728056,1.9592323005115626,2.529098389279736
44,2011,KNN,3.726168769902666,3.2456176513955617,2.340190269016893,1.725289593792975,1.1696085305211938,0.8854712827941338,0.9789693126909066,0.9893215115836971,0.7879547053740515,0.556607421167262,0.5684811620061709,0.8223937744880755,0.8636240597332068,1.1733897030618714,1.5076713096869807,1.9604000305420037,2.4280950249951756
44,2011,LSTM,0.1981827698334444,0.29596792308757464,0.2060335053441405,0.13985519382290795,0.0900088802018764,0.07933787652188909,0.08703370466800794,0.08774681680859789,0.0521804735724395,0.0669871287557735,0.05953804665961206,0.07564115236192621,0.08221757151854985,0.11472209979984423,0.15092689555258465,0.19537706145567166,0.3372842391304374
44,2011,FeedForwardNN,0.017107773530150704,0.024223051496114766,0.011223127276966184,0.002475037787845542,0.0022522086121970846,0.03267071457534858,0.03286425343815494,0.032136915053173426,0.006645676678639653,0.0678774585555373,0.03197291546419286,0.03903173362228466,0.04980885867083007,0.0597989883646987,0.05006285808749719,0.08208519891806954,0.1424466578352242
44,2012,HBA,,,,,,,,,,,,,,,,,
44,2012,Alaton,,,,,,,,,,,,,,,,,
44,2012,Benth,,,,,,,,,,,,,,,,,
44,2012,XGB,,,,,,,,,,,,,,,,,
44,2012,RandomForest,,,,,,,,,,,,,,,,,
44,2012,SVM,2.7496535951668184,5.197415473759692,2.3774524579757106,1.732201894474974,1.057779476504734,0.7879007207594204,0.8825330289969746,0.8944162150513403,0.6632926864316456,0.5238072004464024,0.5270846765879587,0.7383070142314826,0.7950546388410061,1.0971897681557603,1.442877246893534,1.980366590181354,2.486545426374263
44,2012,KNN,2.9587146695551065,5.69114862422681,2.592355291060851,1.9413087983311985,1.1869139008681584,0.8705575841119843,0.9670704194996788,0.9774531433174198,0.7667885588800396,0.5609828154916536,0.5653672014736393,0.80605442721407,0.8477322599225077,1.174435458404626,1.5225118716777926,2.08033410267145,2.545903614107574
44,2012,LSTM,0.18882596436541813,0.8360465019158386,0.21523657952573372,0.24832297741649303,0.1353821065397959,0.10282732309250389,0.10727172930393714,0.10203766881212703,0.11151139374692844,0.07097039778587944,0.07425054832923435,0.08831791260753717,0.08074875307683961,0.10480055221084852,0.09100747802142302,0.15064317947468683,0.0774128464539393
44,2012,FeedForwardNN,0.5512808741449008,0.12489454214936514,0.21825430415889774,0.07566311858569126,0.07783417258719116,0.06036767738331033,0.07801273545962897,0.08329525206223987,0.03585870764767383,0.04327560137612548,0.04499172277056229,0.07210169105185532,0.08726238830279794,0.12805113542630664,0.2147384303861853,0.23302208889817666,0.3286045034610498
44,2013,HBA,,,,,,,,,,,,,,,,,
44,2013,Alaton,,,,,,,,,,,,,,,,,
44,2013,Benth,,,,,,,,,,,,,,,,,
44,2013,XGB,,,,,,,,,,,,,,,,,
44,2013,RandomForest,,,,,,,,,,,,,,,,,
