departement_code,station_id,distance_m,weight
93,07150,6191.152727557352,0.6312055342330676
93,07157,13105.823177833934,0.14085920236160615
93,07156,13726.116217703677,0.12841580832556257
93,07149,20160.145795872955,0.05952871338809077
93,07147,24596.71942546759,0.039990741691672924
94,07149,6449.574618289347,0.5868466991003631
94,07156,10117.564843183953,0.23847058471528224
94,07147,18950.703068843068,0.06797295581851377
94,07150,21080.254718897104,0.05493322559976653
94,07148,21713.35406433523,0.05177653476607415
95,LFPT0,12700.13078810842,0.361770187242061
95,07053,13035.695381519135,0.34338455312511434
95,07150,21140.489580724894,0.1305626872420501
95,07157,24392.267830779627,0.09807194793793585
95,07057,29686.6190046176,0.06621062445283882
971,07100,6426199.369681481,0.20196288035434104
971,07103,6445234.302237494,0.20077171404417163
971,07200,6466986.200117571,0.19942338233571266
971,07109,6472673.096549975,0.19907310915060433
971,07110,6477624.0776595455,0.1987689141151705
972,07100,6531805.410636811,0.20186894775097822
972,07103,6549358.231256532,0.20078834686082866
972,07200,6570248.651253115,0.19951354442098046
972,07109,6577414.309075238,0.19907906759747662
972,07110,6582855.577322544,0.19875009336973612
973,07100,7187263.329342488,0.20079832882568227
973,07103,7191732.343980423,0.20054885017149504
973,07200,7204686.998228502,0.19982828999656047
973,07600,7205232.25766162,0.19979804693610284
973,07602,7219184.953937081,0.19902648407015947
974,07770,10570933.268290354,0.200560103753679
974,07768,10573876.747372648,0.2004484583626197
974,07780,10585312.961279966,0.20001556929572412
974,07765,10592580.294499515,0.19974121099653278
974,07775,10606037.544953257,0.19923465759144438
975,07100,3772401.0683200187,0.2042269727540078
975,07103,3814393.7062226534,0.19975505755830372
975,07107,3822614.586466572,0.19889679860521634
975,07110,3823842.927017205,0.19876903511324867
975,07109,3827859.319529266,0.1983521359692234
976,07770,8406760.549168978,0.20094391811501708
976,07768,8413644.789894044,0.20061521862842335
976,07780,8422055.435671203,0.2002147318243583
976,07765,8436162.72395422,0.1995456775581579
976,07775,8454511.882640447,0.19868045387404337
977,07100,6340215.313798234,0.20207414795458564
977,07103,6361241.546409874,0.20074049759940563
977,07200,6384135.731889686,0.19930332587144067
977,07109,6387808.309808844,0.19907421862705213
977,07110,6392086.808358822,0.19880780994751596
978,07100,6337792.828374132,0.20208582961448926
978,07103,6359078.07625319,0.20073524137666682
978,07200,6382119.4183584545,0.1992884304104752
978,07109,6385527.755074304,0.1990757429633383
978,07110,6389717.573022994,0.19881475563503045
984,91754,78742108.73681696,0.25038226629809524
984,07791,91012918.17228782,0.18741811664599572
984,07775,91016041.05343333,0.18740525573807043
984,07790,91016553.3943288,0.187403145899745
984,07785,91019450.686059,0.1873912154180935
986,91753,11757.354761536857,0.9999982696683056
986,07100,17855298.221730486,4.335950117719478e-07
986,07107,17874762.081344657,4.326512411590808e-07
986,07116,17883936.647096608,4.322074497077508e-07
986,07110,17890756.7240205,4.3187799173565033e-07
987,91753,4898150.673636707,0.7549142299447568
987,07100,17160365.105903316,0.061504776590846896
987,07107,17195744.991742436,0.06125194736998554
987,07110,17205277.628208607,0.061184092516839296
987,07116,17210783.30407278,0.06114495357757149
988,91754,3366551.6015043803,0.8849762074338943
988,99854,18659347.252254415,0.02880774419539707
988,07190,18666407.500507526,0.028785956247044314
988,07186,18669082.024846654,0.028777709111398427
988,07090,18709866.94498174,0.028652383012265935
989,91753,10486408.321338482,0.2017489851133677
989,07100,10508072.879934404,0.20091794842298527
989,07103,10551390.337325899,0.1992716460282474
989,07107,10556587.666960116,0.19907547932830277
989,07110,10558962.487436887,0.19898594110709683
