region,oos_year,model,win_label,win_start,win_end,win_corr,instrument,n_win_days,K,yield_r2,yield_c,cdd_mean,cdd_std,rev_mean,rev_std,N_var,V_var,HE_var_sd,N_sv,V_sv,HE_sd,HE_var5,HE_var10,HE_es5,HE_es10,HE_sv,actual_cCDD,actual_payoff
11,2015,HBA,Mar–Jun,60,181,-0.743,call,122,409.3,0.636,-8.22558e-07,475.95,59.11,1295.11,81.02,0.05546,1399.6721,0.5278,0.05266,1399.6721,0.3118,0.3232,0.1736,0.435,0.3584,0.4712,446.56,745.4
11,2015,Alaton,Mar–Jun,60,181,-0.743,call,122,409.3,0.636,-8.22558e-07,484.56,59.45,1286.1,81.98,0.05511,1552.9925,0.5395,0.05222,1552.9925,0.3203,0.3471,0.1971,0.437,0.371,0.4792,446.56,745.4
11,2015,Benth,Mar–Jun,60,181,-0.743,call,122,409.3,0.636,-8.22558e-07,493.27,59.49,1278.84,83.09,0.05623,1711.3068,0.5691,0.05401,1711.3068,0.3429,0.3457,0.2251,0.4418,0.3776,0.5087,446.56,745.4
11,2015,XGB,Mar–Jun,60,181,-0.743,call,122,409.3,0.636,-8.22558e-07,481.78,58.7,1288.94,81.65,0.05539,1500.7558,0.5296,0.05267,1500.7558,0.3132,0.3291,0.1801,0.4363,0.3622,0.4692,446.56,745.4
11,2015,WaveletFNN,Mar–Jun,60,181,-0.743,call,122,409.3,0.636,-8.22558e-07,558.79,66.24,1207.8,89.97,0.0561,2979.3162,0.6716,0.05415,2979.3162,0.4262,0.4471,0.3077,0.5312,0.4686,0.6245,446.56,745.4
11,2015,LSTM,Mar–Jun,60,181,-0.743,call,122,409.3,0.636,-8.22558e-07,521.23,51.94,1249.58,77.19,0.05434,2232.5819,0.522,0.05216,2232.5819,0.308,0.3237,0.1566,0.4319,0.3529,0.4511,446.56,745.4
11,2015,FeedForwardNN,Mar–Jun,60,181,-0.743,call,122,409.3,0.636,-8.22558e-07,541.06,53.0,1228.57,77.94,0.05503,2624.2563,0.5546,0.05281,2624.2563,0.3319,0.3429,0.1856,0.4492,0.3745,0.4884,446.56,745.4
11,2016,HBA,Mar–Jun,60,181,-0.635,call,122,410.1,0.626,-8.1363e-07,487.59,57.39,1318.28,84.97,0.05526,1586.0135,0.4817,0.05262,1586.0135,0.2793,0.3206,0.2141,0.4346,0.3639,0.4482,354.65,0.0
11,2016,Alaton,Mar–Jun,60,181,-0.635,call,122,410.1,0.626,-8.1363e-07,497.54,58.35,1307.75,86.12,0.05506,1771.8407,0.4998,0.05211,1771.8407,0.2917,0.3416,0.2299,0.4395,0.3744,0.4588,354.65,0.0
11,2016,Benth,Mar–Jun,60,181,-0.635,call,122,410.1,0.626,-8.1363e-07,504.75,58.68,1298.53,87.1,0.05588,1909.2402,0.5174,0.05304,1909.2402,0.3044,0.3657,0.2513,0.4562,0.3915,0.4822,354.65,0.0
11,2016,XGB,Mar–Jun,60,181,-0.635,call,122,410.1,0.626,-8.1363e-07,498.41,57.15,1307.13,84.93,0.0546,1784.2214,0.4912,0.05195,1784.2214,0.2859,0.3351,0.2118,0.4479,0.3746,0.4544,354.65,0.0
11,2016,WaveletFNN,Mar–Jun,60,181,-0.635,call,122,410.1,0.626,-8.1363e-07,459.32,63.31,1345.91,89.47,0.05926,1131.9739,0.4834,0.05587,1131.9739,0.2802,0.3331,0.2115,0.4332,0.3669,0.4579,354.65,0.0
11,2016,LSTM,Mar–Jun,60,181,-0.635,call,122,410.1,0.626,-8.1363e-07,334.81,45.91,1460.2,76.88,0.14685,19.6425,0.0468,0.13626,19.6425,0.0235,0.0155,0.0043,0.0523,0.0344,0.0472,354.65,0.0
11,2016,FeedForwardNN,Mar–Jun,60,181,-0.635,call,122,410.1,0.626,-8.1363e-07,373.82,49.21,1427.18,78.54,0.09038,134.7305,0.1541,0.086,134.7305,0.0801,0.0988,0.0244,0.1729,0.1213,0.1469,354.65,0.0
11,2017,HBA,May–Jun,121,181,-0.475,call,61,347.3,0.075,-1.146464e-06,387.45,46.44,1172.14,143.23,0.06264,893.1396,0.1196,0.05674,893.1396,0.0611,-0.0335,0.0705,0.0083,0.0441,0.074,468.58,2425.04
11,2017,Alaton,May–Jun,121,181,-0.475,call,61,347.3,0.075,-1.146464e-06,381.44,45.52,1175.74,142.49,0.0615,796.281,0.1036,0.05166,796.281,0.0518,-0.0591,0.0307,0.0036,0.0382,0.0573,468.58,2425.04
11,2017,Benth,May–Jun,121,181,-0.475,call,61,347.3,0.075,-1.146464e-06,386.81,46.45,1171.87,140.2,0.05832,884.3274,0.1064,0.05066,884.3274,0.0537,-0.066,0.0048,0.0017,0.0425,0.0618,468.58,2425.04
11,2017,XGB,May–Jun,121,181,-0.475,call,61,347.3,0.075,-1.146464e-06,379.61,46.49,1180.0,144.2,0.06323,772.7805,0.109,0.05753,772.7805,0.0556,-0.0326,0.0588,0.0086,0.043,0.0692,468.58,2425.04
11,2017,WaveletFNN,May–Jun,121,181,-0.475,call,61,347.3,0.075,-1.146464e-06,421.37,51.01,1133.34,144.1,0.056,1499.7019,0.1427,0.04937,1499.7019,0.073,-0.067,0.117,0.0085,0.054,0.0827,468.58,2425.04
11,2017,LSTM,May–Jun,121,181,-0.475,call,61,347.3,0.075,-1.146464e-06,433.95,43.2,1121.8,137.54,0.05636,1728.794,0.1221,0.0496,1728.794,0.0621,-0.0589,0.0432,0.0089,0.0426,0.067,468.58,2425.04
11,2017,FeedForwardNN,May–Jun,121,181,-0.475,call,61,347.3,0.075,-1.146464e-06,453.2,44.67,1097.71,137.84,0.05966,2108.1858,0.1483,0.05736,2108.1858,0.077,-0.0373,0.1323,0.0178,0.0611,0.0957,468.58,2425.04
11,2018,HBA,Mar–Jun,60,181,-0.43,call,122,411.5,0.015,-1.99487e-07,466.0,56.04,1237.52,139.87,0.01147,1181.0549,0.0063,0.0092,1181.0549,0.003,-0.0215,-0.0623,0.0015,0.0031,0.0022,580.07,3370.7
11,2018,Alaton,Mar–Jun,60,181,-0.43,call,122,411.5,0.015,-1.99487e-07,476.89,57.86,1231.67,143.03,0.01495,1375.2583,0.0117,0.01668,1375.2583,0.0058,0.0049,-0.023,0.0021,0.0042,0.0079,580.07,3370.7
11,2018,Benth,Mar–Jun,60,181,-0.43,call,122,411.5,0.015,-1.99487e-07,484.1,57.24,1231.68,140.97,0.01454,1495.9981,0.0118,0.0155,1495.9981,0.0059,0.0012,-0.034,0.0023,0.0048,0.0071,580.07,3370.7
11,2018,XGB,Mar–Jun,60,181,-0.43,call,122,411.5,0.015,-1.99487e-07,462.36,55.07,1238.4,137.78,0.01312,1113.8319,0.0081,0.01229,1113.8319,0.0041,-0.0145,-0.077,0.0012,0.001,0.0039,580.07,3370.7
11,2018,WaveletFNN,Mar–Jun,60,181,-0.43,call,122,411.5,0.015,-1.99487e-07,494.45,63.52,1230.44,140.98,0.01219,1700.0275,0.0105,0.00951,1700.0275,0.005,-0.0234,-0.0665,0.0022,0.0035,0.0035,580.07,3370.7
11,2018,LSTM,Mar–Jun,60,181,-0.43,call,122,411.5,0.015,-1.99487e-07,613.59,50.69,1198.83,135.71,0.01631,4021.2465,0.0148,0.01507,4021.2465,0.0074,-0.0117,-0.0703,0.0011,0.0039,0.0069,580.07,3370.7
11,2018,FeedForwardNN,Mar–Jun,60,181,-0.43,call,122,411.5,0.015,-1.99487e-07,591.54,54.57,1204.26,134.72,0.0143,3582.5091,0.0134,0.01223,3582.5091,0.0066,-0.0262,-0.0788,0.0013,0.0049,0.0054,580.07,3370.7
11,2019,HBA,Mar–Jun,60,181,-0.447,call,122,415.0,0.015,-1.63728e-07,482.28,58.78,1235.34,137.79,0.01243,1405.612,0.0093,0.01055,1405.612,0.0045,-0.006,-0.0552,0.0013,0.0022,0.0036,459.04,881.29
11,2019,Alaton,Mar–Jun,60,181,-0.447,call,122,415.0,0.015,-1.63728e-07,497.59,59.03,1235.17,134.75,0.01022,1685.5344,0.007,0.00866,1685.5344,0.0034,-0.0328,-0.0864,0.0001,0.0012,0.0026,459.04,881.29
11,2019,Benth,Mar–Jun,60,181,-0.447,call,122,415.0,0.015,-1.63728e-07,498.24,58.8,1233.97,134.23,0.01066,1696.2804,0.0077,0.00971,1696.2804,0.0038,0.1205,-0.0895,-0.0002,0.0015,0.0034,459.04,881.29
11,2019,XGB,Mar–Jun,60,181,-0.447,call,122,415.0,0.015,-1.63728e-07,482.44,57.25,1239.74,133.01,0.01086,1407.0453,0.0071,0.00968,1407.0453,0.0035,0.0802,0.2132,0.002,0.0021,0.003,459.04,881.29
11,2019,WaveletFNN,Mar–Jun,60,181,-0.447,call,122,415.0,0.015,-1.63728e-07,463.63,61.72,1239.89,134.93,0.01292,1108.8661,0.0099,0.01494,1108.8661,0.0048,0.1035,-0.0242,0.0035,0.0033,0.0066,459.04,881.29
11,2019,LSTM,Mar–Jun,60,181,-0.447,call,122,415.0,0.015,-1.63728e-07,466.38,50.26,1240.27,137.55,0.00792,1099.2202,0.0026,0.00418,1099.2202,0.001,-0.0103,-0.0275,0.0005,0.0,0.0004,459.04,881.29
11,2019,FeedForwardNN,Mar–Jun,60,181,-0.447,call,122,415.0,0.015,-1.63728e-07,456.08,51.3,1242.52,135.03,0.00672,938.4751,0.0018,0.00198,938.4751,0.0005,-0.0042,-0.0112,-0.0002,-0.0003,0.0001,459.04,881.29
11,2020,HBA,Mar–May,60,151,-0.505,call,92,195.8,0.011,-5.21671e-07,221.21,42.83,1270.8,138.44,0.01765,649.2953,0.0074,0.01356,649.2953,0.0035,-0.0189,-0.0521,-0.0008,-0.0003,0.0022,288.82,1861.18
11,2020,Alaton,Mar–May,60,151,-0.505,call,92,195.8,0.011,-5.21671e-07,238.0,45.76,1266.06,135.92,0.01752,925.8484,0.0103,0.01236,925.8484,0.0047,0.0968,0.1286,0.0006,0.0016,0.0025,288.82,1861.18
11,2020,Benth,Mar–May,60,151,-0.505,call,92,195.8,0.011,-5.21671e-07,237.17,44.8,1264.6,139.34,0.01622,908.5751,0.008,0.01115,908.5751,0.0036,-0.0218,-0.0599,-0.0005,-0.0001,0.0019,288.82,1861.18
11,2020,XGB,Mar–May,60,151,-0.505,call,92,195.8,0.011,-5.21671e-07,220.73,42.63,1269.91,140.46,0.01734,640.5183,0.0068,0.01238,640.5183,0.0031,-0.0169,-0.0471,-0.0005,-0.0003,0.0018,288.82,1861.18
11,2020,WaveletFNN,Mar–May,60,151,-0.505,call,92,195.8,0.011,-5.21671e-07,258.04,48.77,1259.22,136.84,0.02083,1279.5622,0.0191,0.02274,1279.5622,0.0095,0.095,-0.0681,0.006,0.0034,0.012,288.82,1861.18
11,2020,LSTM,Mar–May,60,151,-0.505,call,92,195.8,0.011,-5.21671e-07,249.87,42.07,1262.75,136.7,0.01741,1113.2334,0.0098,0.01412,1113.2334,0.0048,0.1236,0.1777,0.0,0.0016,0.0034,288.82,1861.18
11,2020,FeedForwardNN,Mar–May,60,151,-0.505,call,92,195.8,0.011,-5.21671e-07,227.88,39.76,1268.6,136.26,0.01778,731.147,0.0075,0.01382,731.147,0.0036,0.0916,-0.0597,0.0012,0.0002,0.0023,288.82,1861.18
11,2021,HBA,Mar–May,60,151,-0.517,call,92,197.6,0.011,-5.09651e-07,240.95,43.54,1267.35,133.73,0.01474,930.1174,0.0072,0.01113,930.1174,0.0034,0.0617,0.0981,0.0009,0.0025,0.0021,110.89,0.0
11,2021,Alaton,Mar–May,60,151,-0.517,call,92,197.6,0.011,-5.09651e-07,260.93,45.44,1258.04,134.47,0.01954,1291.7991,0.0154,0.01839,1291.7991,0.0077,0.0776,0.1709,0.004,0.0024,0.0073,110.89,0.0
11,2021,Benth,Mar–May,60,151,-0.517,call,92,197.6,0.011,-5.09651e-07,255.99,44.72,1259.89,135.17,0.02007,1198.8923,0.0152,0.01877,1198.8923,0.0076,0.1013,0.1899,0.003,0.0025,0.0073,110.89,0.0
11,2021,XGB,Mar–May,60,151,-0.517,call,92,197.6,0.011,-5.09651e-07,239.09,42.79,1266.79,133.98,0.01729,895.4494,0.0094,0.01446,895.4494,0.0046,0.0867,0.1375,0.0018,0.0031,0.0035,110.89,0.0
11,2021,WaveletFNN,Mar–May,60,151,-0.517,call,92,197.6,0.011,-5.09651e-07,271.1,50.05,1256.08,133.43,0.01931,1489.4285,0.0191,0.01824,1489.4285,0.0095,0.0912,0.171,0.004,0.0069,0.0096,110.89,0.0
11,2021,LSTM,Mar–May,60,151,-0.517,call,92,197.6,0.011,-5.09651e-07,154.01,34.31,1285.99,140.0,0.03889,36.0551,0.0016,0.03308,36.0551,0.0008,-0.0006,0.0497,-0.0,0.0005,0.0006,110.89,0.0
11,2021,FeedForwardNN,Mar–May,60,151,-0.517,call,92,197.6,0.011,-5.09651e-07,142.69,33.56,1288.02,138.37,0.0137,17.9703,0.0001,-0.0032,17.9703,-0.0,-0.0088,-0.0079,-0.0,-0.0,0.0,110.89,0.0
11,2022,HBA,Mar–May,60,151,-0.534,call,92,195.9,0.017,-5.83128e-07,223.26,44.28,1279.65,129.09,0.02105,683.3551,0.0133,0.02112,683.3551,0.0067,0.0319,0.0371,0.0068,0.0066,0.007,274.67,1575.08
11,2022,Alaton,Mar–May,60,151,-0.534,call,92,195.9,0.017,-5.83128e-07,242.82,46.86,1270.39,132.4,0.0224,1005.2587,0.0196,0.02233,1005.2587,0.0099,0.0795,0.0835,0.0059,0.0083,0.0095,274.67,1575.08
11,2022,Benth,Mar–May,60,151,-0.534,call,92,195.9,0.017,-5.83128e-07,239.77,46.52,1273.69,128.41,0.02183,954.8756,0.0189,0.02001,954.8756,0.0094,0.0559,0.0697,0.0075,0.0094,0.0084,274.67,1575.08
11,2022,XGB,Mar–May,60,151,-0.534,call,92,195.9,0.017,-5.83128e-07,230.04,45.19,1273.29,133.53,0.02321,791.8847,0.017,0.02488,791.8847,0.0085,0.0756,0.1015,0.0059,0.005,0.0097,274.67,1575.08
11,2022,WaveletFNN,Mar–May,60,151,-0.534,call,92,195.9,0.017,-5.83128e-07,236.13,50.26,1274.7,132.54,0.02189,911.7894,0.0198,0.02233,911.7894,0.0099,0.0726,0.0786,0.0062,0.0084,0.0103,274.67,1575.08
11,2022,LSTM,Mar–May,60,151,-0.534,call,92,195.9,0.017,-5.83128e-07,317.44,45.81,1241.2,127.2,0.0217,2421.1416,0.0243,0.01819,2421.1416,0.0119,0.0871,0.1181,0.0055,0.0089,0.0085,274.67,1575.08
11,2022,FeedForwardNN,Mar–May,60,151,-0.534,call,92,195.9,0.017,-5.83128e-07,252.24,42.54,1264.22,135.33,0.02233,1153.5976,0.0172,0.02136,1153.5976,0.0086,0.2044,0.1545,0.0014,0.0041,0.0078,274.67,1575.08
11,2023,HBA,Mar–May,60,151,-0.45,call,92,197.4,0.015,-4.51085e-07,232.31,45.81,1294.13,134.42,0.01709,805.7693,0.0094,0.01731,805.7693,0.0047,0.0579,0.0641,0.0037,0.0055,0.0051,204.18,135.45
11,2023,Alaton,Mar–May,60,151,-0.45,call,92,197.4,0.015,-4.51085e-07,254.61,47.3,1291.04,130.47,0.01521,1187.8107,0.0102,0.0127,1187.8107,0.005,0.0412,0.0717,0.0055,0.0044,0.0037,204.18,135.45
11,2023,Benth,Mar–May,60,151,-0.45,call,92,197.4,0.015,-4.51085e-07,249.21,47.4,1291.44,129.42,0.01593,1094.5922,0.0109,0.01546,1094.5922,0.0054,0.0406,0.053,0.0065,0.0074,0.0054,204.18,135.45
11,2023,XGB,Mar–May,60,151,-0.45,call,92,197.4,0.015,-4.51085e-07,228.55,45.24,1298.35,130.13,0.01922,748.7293,0.0117,0.02123,748.7293,0.0058,0.0179,0.0065,0.0066,0.0051,0.0074,204.18,135.45
11,2023,WaveletFNN,Mar–May,60,151,-0.45,call,92,197.4,0.015,-4.51085e-07,250.96,51.14,1290.72,130.41,0.01462,1135.6209,0.0105,0.01038,1135.6209,0.0048,0.0413,0.0608,0.0042,0.0038,0.0028,204.18,135.45
11,2023,LSTM,Mar–May,60,151,-0.45,call,92,197.4,0.015,-4.51085e-07,252.45,41.26,1290.22,131.22,0.01625,1128.9758,0.009,0.01331,1128.9758,0.0044,0.0507,0.0638,0.005,0.0046,0.0033,204.18,135.45
11,2023,FeedForwardNN,Mar–May,60,151,-0.45,call,92,197.4,0.015,-4.51085e-07,273.66,43.37,1283.19,132.35,0.01751,1530.4373,0.0124,0.01664,1530.4373,0.0062,0.0484,0.068,0.0043,0.006,0.0058,204.18,135.45
11,2024,HBA,Mar–May,60,151,-0.472,call,92,197.5,0.022,-4.72929e-07,224.45,43.43,1307.97,130.88,0.01723,672.3084,0.0083,0.01748,672.3084,0.0042,0.0309,0.0247,0.0051,0.0047,0.0042,249.74,1044.28
11,2024,Alaton,Mar–May,60,151,-0.472,call,92,197.5,0.022,-4.72929e-07,251.36,46.29,1300.15,130.98,0.01765,1124.2896,0.0128,0.01659,1124.2896,0.0064,0.0434,0.0357,0.0059,0.0058,0.0057,249.74,1044.28
11,2024,Benth,Mar–May,60,151,-0.472,call,92,197.5,0.022,-4.72929e-07,242.43,45.1,1303.06,129.82,0.0182,966.0946,0.0123,0.01722,966.0946,0.0062,0.0286,0.0267,0.0057,0.0061,0.0057,249.74,1044.28
11,2024,XGB,Mar–May,60,151,-0.472,call,92,197.5,0.022,-4.72929e-07,242.02,44.45,1303.13,129.22,0.01856,954.2291,0.0127,0.01762,954.2291,0.0063,0.024,0.0365,0.0066,0.0061,0.0061,249.74,1044.28
11,2024,WaveletFNN,Mar–May,60,151,-0.472,call,92,197.5,0.022,-4.72929e-07,178.92,41.8,1317.87,131.32,0.02291,184.2677,0.0042,0.01897,184.2677,0.0021,0.0137,-0.0103,0.0026,0.0025,0.0016,249.74,1044.28
11,2024,LSTM,Mar–May,60,151,-0.472,call,92,197.5,0.022,-4.72929e-07,189.73,38.57,1317.07,130.99,0.01844,239.3076,0.0033,0.01268,239.3076,0.0015,0.0189,-0.0244,0.0027,0.0022,0.0008,249.74,1044.28
11,2024,FeedForwardNN,Mar–May,60,151,-0.472,call,92,197.5,0.022,-4.72929e-07,252.69,44.5,1298.02,130.64,0.01786,1139.4785,0.0125,0.01794,1139.4785,0.0063,0.0301,0.0577,0.0056,0.006,0.0064,249.74,1044.28
24,2015,HBA,Mar–Jul,60,212,-0.8,call,153,694.5,0.672,-5.09529e-07,786.01,66.43,1080.14,74.94,0.04594,1867.9609,0.5786,0.04388,1867.9609,0.35,0.3011,0.4386,0.4047,0.4076,0.5826,803.34,2177.13
24,2015,Alaton,Mar–Jul,60,212,-0.8,call,153,694.5,0.672,-5.09529e-07,788.85,69.89,1077.99,76.76,0.04539,1929.3006,0.5916,0.04296,1929.3006,0.3596,0.3015,0.4441,0.4075,0.414,0.5882,803.34,2177.13
24,2015,Benth,Mar–Jul,60,212,-0.8,call,153,694.5,0.672,-5.09529e-07,799.67,69.16,1068.22,76.36,0.04516,2126.257,0.6054,0.04343,2126.257,0.3712,0.3345,0.4683,0.4244,0.4328,0.6079,803.34,2177.13
24,2015,XGB,Mar–Jul,60,212,-0.8,call,153,694.5,0.672,-5.09529e-07,799.06,67.16,1069.34,74.63,0.0445,2109.4831,0.5854,0.04244,2109.4831,0.3552,0.2879,0.456,0.3971,0.4055,0.5814,803.34,2177.13
24,2015,WaveletFNN,Mar–Jul,60,212,-0.8,call,153,694.5,0.672,-5.09529e-07,962.97,81.52,922.75,83.85,0.04475,5338.6951,0.7568,0.0429,5338.6951,0.5055,0.4536,0.5961,0.5455,0.5399,0.7544,803.34,2177.13
24,2015,LSTM,Mar–Jul,60,212,-0.8,call,153,694.5,0.672,-5.09529e-07,839.96,53.97,1032.45,66.07,0.04368,2893.7505,0.5065,0.04179,2893.7505,0.2968,0.2285,0.4293,0.3635,0.3588,0.5078,803.34,2177.13
24,2015,FeedForwardNN,Mar–Jul,60,212,-0.8,call,153,694.5,0.672,-5.09529e-07,782.03,55.9,1083.84,68.35,0.04501,1764.1361,0.4985,0.04312,1764.1361,0.2912,0.216,0.3968,0.342,0.3456,0.4971,803.34,2177.13
24,2016,HBA,Mar–Jul,60,212,-0.668,call,153,696.8,0.569,-4.50155e-07,812.0,65.8,1102.06,77.85,0.04111,2306.5078,0.457,0.03922,2306.5078,0.2625,0.3922,0.3255,0.4821,0.4314,0.4756,627.85,0.0
24,2016,Alaton,Mar–Jul,60,212,-0.668,call,153,696.8,0.569,-4.50155e-07,815.53,68.2,1098.96,79.38,0.04164,2381.1831,0.4781,0.0396,2381.1831,0.2768,0.4079,0.3371,0.4897,0.4404,0.4935,627.85,0.0
24,2016,Benth,Mar–Jul,60,212,-0.668,call,153,696.8,0.569,-4.50155e-07,822.42,67.86,1093.52,78.64,0.04117,2514.2064,0.4764,0.03909,2514.2064,0.2755,0.3896,0.332,0.4893,0.4391,0.4911,627.85,0.0
24,2016,XGB,Mar–Jul,60,212,-0.668,call,153,696.8,0.569,-4.50155e-07,773.46,65.44,1132.58,78.24,0.0428,1595.6205,0.4212,0.04047,1595.6205,0.2384,0.376,0.2852,0.4567,0.4037,0.4388,627.85,0.0
24,2016,WaveletFNN,Mar–Jul,60,212,-0.668,call,153,696.8,0.569,-4.50155e-07,811.73,77.61,1101.77,84.15,0.04135,2325.132,0.5247,0.03918,2325.132,0.3095,0.4368,0.3615,0.5307,0.4783,0.5491,627.85,0.0
24,2016,LSTM,Mar–Jul,60,212,-0.668,call,153,696.8,0.569,-4.50155e-07,643.55,50.7,1230.65,73.6,0.08693,80.7325,0.1014,0.08386,80.7325,0.052,0.089,0.0335,0.1617,0.1174,0.1217,627.85,0.0
24,2016,FeedForwardNN,Mar–Jul,60,212,-0.668,call,153,696.8,0.569,-4.50155e-07,643.79,53.74,1229.63,73.76,0.07937,97.8071,0.104,0.07413,97.8071,0.0532,0.0932,0.0352,0.1587,0.1179,0.1179,627.85,0.0
24,2017,HBA,May–Jun,121,181,-0.419,call,61,341.5,0.07,-5.00458e-07,385.19,49.2,981.17,140.07,0.02027,963.2375,0.0151,0.01635,963.2375,0.0073,-0.0162,-0.0592,0.0019,0.0071,0.0064,444.36,2058.12
24,2017,Alaton,May–Jun,121,181,-0.419,call,61,341.5,0.07,-5.00458e-07,378.93,48.58,984.45,140.81,0.02069,862.5637,0.0141,0.01655,862.5637,0.0068,-0.0173,-0.0684,0.0019,0.0058,0.006,444.36,2058.12
24,2017,Benth,May–Jun,121,181,-0.419,call,61,341.5,0.07,-5.00458e-07,384.75,49.22,982.75,139.63,0.02344,959.0728,0.0201,0.01996,959.0728,0.0099,-0.0077,-0.0503,0.0004,0.0073,0.0097,444.36,2058.12
24,2017,XGB,May–Jun,121,181,-0.419,call,61,341.5,0.07,-5.00458e-07,392.46,48.79,979.01,140.05,0.01893,1083.8715,0.0138,0.0156,1083.8715,0.0067,-0.0165,-0.0807,0.0042,0.0049,0.006,444.36,2058.12
24,2017,WaveletFNN,May–Jun,121,181,-0.419,call,61,341.5,0.07,-5.00458e-07,372.4,54.44,985.7,143.36,0.02095,800.8019,0.0157,0.01932,800.8019,0.0079,-0.0104,-0.0552,0.0022,0.0066,0.009,444.36,2058.12
24,2017,LSTM,May–Jun,121,181,-0.419,call,61,341.5,0.07,-5.00458e-07,452.27,35.8,954.6,137.24,0.02205,2205.5015,0.0132,0.02058,2205.5015,0.0066,-0.0069,-0.0392,0.0028,0.0091,0.0071,444.36,2058.12
24,2017,FeedForwardNN,May–Jun,121,181,-0.419,call,61,341.5,0.07,-5.00458e-07,443.05,37.29,957.55,138.43,0.0239,2022.9363,0.0164,0.02391,2022.9363,0.0083,0.0012,-0.0207,0.0021,0.0081,0.0098,444.36,2058.12
24,2018,HBA,Mar–May,60,151,-0.319,call,92,182.4,0.046,-9.8165e-08,206.58,41.68,1015.04,144.49,0.00203,621.0185,0.0001,0.00152,621.0185,0.0,-0.002,-0.0051,0.0005,0.0004,0.0,279.59,1943.98
24,2018,Alaton,Mar–May,60,151,-0.319,call,92,182.4,0.046,-9.8165e-08,222.47,43.96,1015.85,140.9,0.00129,879.9233,0.0,-0.00082,879.9233,-0.0,0.0016,0.0036,-0.0001,-0.0002,0.0,279.59,1943.98
24,2018,Benth,Mar–May,60,151,-0.319,call,92,182.4,0.046,-9.8165e-08,227.68,44.59,1018.76,138.83,0.003,971.2575,0.0003,0.00249,971.2575,0.0001,-0.0004,-0.0071,-0.0,0.0004,0.0001,279.59,1943.98
24,2018,XGB,Mar–May,60,151,-0.319,call,92,182.4,0.046,-9.8165e-08,188.4,39.54,1016.58,142.77,-0.00048,378.6151,0.0,-0.00601,378.6151,-0.0002,0.0051,0.0122,-0.0004,-0.0006,0.0003,279.59,1943.98
24,2018,WaveletFNN,Mar–May,60,151,-0.319,call,92,182.4,0.046,-9.8165e-08,137.19,37.46,1019.95,142.81,0.00461,51.2276,0.0,0.00995,51.2276,-0.0,-0.0007,-0.0018,-0.0006,-0.0001,0.0001,279.59,1943.98
24,2018,LSTM,Mar–May,60,151,-0.319,call,92,182.4,0.046,-9.8165e-08,276.38,36.81,1013.53,142.03,0.00226,1872.8962,0.0001,-0.00124,1872.8962,-0.0001,0.0025,0.0035,-0.0003,-0.0004,0.0,279.59,1943.98
24,2018,FeedForwardNN,Mar–May,60,151,-0.319,call,92,182.4,0.046,-9.8165e-08,279.79,38.79,1012.78,141.58,-0.00137,1940.9272,0.0001,-0.00328,1940.9272,-0.0,0.0068,0.0103,-0.0011,-0.0009,0.0002,279.59,1943.98
24,2019,HBA,Mar–May,60,151,-0.311,call,92,184.4,0.035,2.67718e-07,219.23,42.96,1034.89,142.37,-0.0066,787.4315,0.0011,-0.00594,787.4315,0.0006,-0.0039,-0.0327,0.0009,0.0011,0.0005,151.65,0.0
24,2019,Alaton,Mar–May,60,151,-0.311,call,92,184.4,0.035,2.67718e-07,235.91,45.3,1032.78,142.14,-0.00499,1081.3517,0.0008,-0.00444,1081.3517,0.0004,-0.0086,-0.0241,0.0015,0.0011,0.0003,151.65,0.0
24,2019,Benth,Mar–May,60,151,-0.311,call,92,184.4,0.035,2.67718e-07,237.37,44.4,1034.37,140.27,-0.00645,1103.7581,0.0014,-0.00451,1103.7581,0.0006,-0.0123,-0.0197,0.0005,0.0014,0.0004,151.65,0.0
24,2019,XGB,Mar–May,60,151,-0.311,call,92,184.4,0.035,2.67718e-07,228.32,43.92,1033.87,140.75,-0.00954,942.0961,0.0028,-0.01057,942.0961,0.0014,0.0026,-0.0023,0.0016,0.0017,0.0018,151.65,0.0
24,2019,WaveletFNN,Mar–May,60,151,-0.311,call,92,184.4,0.035,2.67718e-07,177.37,44.38,1028.92,138.87,-0.01317,292.2816,0.0022,-0.01459,292.2816,0.0011,-0.0029,-0.0027,0.0009,0.0017,0.0015,151.65,0.0
24,2019,LSTM,Mar–May,60,151,-0.311,call,92,184.4,0.035,2.67718e-07,178.4,34.3,1029.11,138.83,-0.01183,219.3358,0.001,-0.01428,219.3358,0.0005,-0.0013,-0.006,0.0006,0.0011,0.0009,151.65,0.0
24,2019,FeedForwardNN,Mar–May,60,151,-0.311,call,92,184.4,0.035,2.67718e-07,171.03,34.32,1028.63,137.47,-0.00518,163.1822,0.0001,0.00213,163.1822,-0.0001,0.007,0.0057,0.0001,-0.0002,0.0,151.65,0.0
24,2020,HBA,Mar–May,60,151,-0.411,call,92,183.7,0.01,-6.2441e-08,206.42,42.05,1063.89,139.46,0.00125,603.836,0.0,0.00136,603.836,0.0,0.0092,0.0249,0.0002,0.0001,0.0,284.4,2013.75
24,2020,Alaton,Mar–May,60,151,-0.411,call,92,183.7,0.01,-6.2441e-08,227.98,44.26,1063.38,141.03,0.00123,950.4058,0.0,-0.00014,950.4058,-0.0,-0.0016,0.0007,-0.0,-0.0,0.0,284.4,2013.75
